date,temp_max_c,temp_min_c,rain_mm
2021-04-08,34.8,20.4,0.0
2021-04-09,34.3,20.0,0.0
2021-04-10,33.8,19.6,0.0
2021-04-11,33.8,19.8,0.0
2021-04-12,33.7,21.0,0.0
2021-04-13,33.1,21.2,0.0
2021-04-14,30.1,21.5,4.6
2021-04-15,28.7,20.0,22.6
2021-04-16,30.0,19.1,0.9
2021-04-17,32.4,20.2,0.0
2021-04-18,33.1,21.2,0.2
2021-04-19,33.4,20.6,0.0
2021-04-20,31.0,21.7,7.9
2021-04-21,30.9,20.7,8.8
2021-04-22,32.2,20.5,1.1
2021-04-23,31.0,21.1,12.2
2021-04-24,30.1,20.4,17.6
2021-04-25,32.0,20.7,0.1
2021-04-26,32.7,21.0,0.0
2021-04-27,32.9,20.1,0.0
2021-04-28,32.7,20.3,0.0
2021-04-29,32.0,22.1,0.5
2021-04-30,33.0,21.3,0.0
2021-05-01,32.9,21.2,0.0
2021-05-02,32.7,21.3,0.0
2021-05-03,32.1,21.8,0.8
2021-05-04,30.2,21.4,3.3
2021-05-05,33.8,20.2,0.0
2021-05-06,33.1,21.8,0.0
2021-05-07,31.4,21.9,0.7
2021-05-08,33.3,21.3,0.9
2021-05-09,33.5,21.4,0.1
2021-05-10,32.2,22.2,4.9
2021-05-11,31.6,22.0,14.2
2021-05-12,30.9,21.4,10.0
2021-05-13,31.1,21.0,2.1
2021-05-14,31.6,20.8,2.3
2021-05-15,26.4,21.0,3.9
2021-05-16,25.8,20.7,8.2
2021-05-17,30.2,20.0,4.7
2021-05-18,30.5,20.3,0.1
2021-05-19,30.7,20.2,4.5
2021-05-20,29.3,21.1,22.0
2021-05-21,28.9,20.9,13.9
2021-05-22,27.8,20.2,2.4
2021-05-23,29.3,20.8,0.1
2021-05-24,30.3,20.3,0.0
2021-05-25,29.3,20.7,8.6
2021-05-26,28.6,20.3,0.1
2021-05-27,29.8,19.6,0.0
2021-05-28,30.6,18.3,0.0
2021-05-29,29.7,19.7,0.5
2021-05-30,31.0,20.0,0.2
2021-05-31,31.6,20.2,0.5
2021-06-01,31.5,20.6,4.8
2021-06-02,30.8,21.2,18.0
2021-06-03,29.3,21.0,20.1
2021-06-04,26.3,20.9,18.3
2021-06-05,26.9,20.7,7.3
2021-06-06,27.0,20.0,2.3
2021-06-07,28.9,19.8,0.0
2021-06-08,29.5,19.9,0.0
2021-06-09,28.3,19.1,1.7
2021-06-10,28.1,19.3,0.7
2021-06-11,28.4,19.6,0.0
2021-06-12,27.9,20.3,3.2
2021-06-13,26.0,20.1,2.0
2021-06-14,24.1,20.0,4.7
2021-06-15,26.2,19.8,2.9
2021-06-16,26.9,20.2,3.2
2021-06-17,27.8,20.2,0.8
2021-06-18,27.8,20.4,1.1
2021-06-19,26.8,19.9,0.0
2021-06-20,28.3,20.0,0.3
2021-06-21,28.7,19.4,0.2
2021-06-22,29.5,19.4,0.0
2021-06-23,29.7,19.9,0.3
2021-06-24,29.1,20.2,0.6
2021-06-25,30.3,19.5,0.0
2021-06-26,28.0,20.0,17.2
2021-06-27,24.9,19.5,2.6
2021-06-28,28.4,18.9,0.1
2021-06-29,29.9,19.5,0.6
2021-06-30,30.7,20.8,0.8
2021-07-01,30.4,21.2,10.9
2021-07-02,28.3,20.6,4.3
2021-07-03,29.5,19.9,7.8
2021-07-04,28.7,20.2,6.9
2021-07-05,28.8,19.8,1.6
2021-07-06,28.6,20.0,3.8
2021-07-07,28.2,19.9,10.0
2021-07-08,28.7,20.3,2.3
2021-07-09,27.5,20.2,10.9
2021-07-10,26.1,20.0,3.4
2021-07-11,26.6,19.6,3.0
2021-07-12,27.4,20.0,0.7
2021-07-13,26.1,20.3,4.5
2021-07-14,23.5,19.9,10.5
2021-07-15,23.1,19.1,17.3
2021-07-16,23.5,19.7,22.3
2021-07-17,25.9,20.0,14.4
2021-07-18,22.4,19.9,10.9
2021-07-19,26.8,19.7,1.7
2021-07-20,26.5,19.2,2.2
2021-07-21,25.2,20.0,3.4
2021-07-22,23.2,20.0,11.2
2021-07-23,25.4,19.4,8.1
2021-07-24,27.5,19.7,2.6
2021-07-25,27.6,19.9,1.9
2021-07-26,26.7,19.9,0.0
2021-07-27,27.4,19.1,0.5
2021-07-28,27.9,19.7,0.9
2021-07-29,26.8,19.5,1.2
2021-07-30,27.4,19.4,0.6
2021-07-31,28.3,19.2,1.0
2021-08-01,27.8,19.4,0.5
2021-08-02,27.5,18.7,1.0
2021-08-03,28.1,19.6,0.9
2021-08-04,27.5,19.7,2.1
2021-08-05,27.8,19.2,4.9
2021-08-06,28.0,19.8,2.3
2021-08-07,27.9,20.0,5.9
2021-08-08,28.3,19.7,4.0
2021-08-09,28.2,20.1,1.3
2021-08-10,27.7,20.1,3.8
2021-08-11,27.8,19.7,7.9
2021-08-12,26.6,20.1,8.8
2021-08-13,28.0,19.6,7.2
2021-08-14,27.0,19.1,1.4
2021-08-15,26.6,18.7,0.9
2021-08-16,26.6,19.5,1.5
2021-08-17,25.3,19.4,1.3
2021-08-18,27.4,19.5,3.3
2021-08-19,26.3,20.0,0.2
2021-08-20,28.2,19.0,0.4
2021-08-21,26.8,19.8,1.3
2021-08-22,27.2,19.2,20.7
2021-08-23,26.9,19.1,11.8
2021-08-24,27.8,18.9,2.8
2021-08-25,27.3,19.8,9.7
2021-08-26,27.9,19.9,8.0
2021-08-27,26.7,20.4,30.8
2021-08-28,24.7,20.2,7.4
2021-08-29,25.2,19.9,32.8
2021-08-30,26.4,19.4,0.7
2021-08-31,27.9,19.1,0.0
2021-09-01,27.6,19.4,1.4
2021-09-02,27.4,19.7,14.6
2021-09-03,25.3,19.8,12.7
2021-09-04,24.7,19.5,16.3
2021-09-05,25.5,19.4,13.7
2021-09-06,24.5,19.8,2.6
2021-09-07,25.6,19.1,2.1
2021-09-08,27.3,19.7,2.0
2021-09-09,27.5,19.1,1.0
2021-09-10,27.4,18.8,0.3
2021-09-11,27.1,19.4,1.0
2021-09-12,25.5,19.7,4.8
2021-09-13,27.2,19.9,1.7
2021-09-14,28.0,20.3,1.0
2021-09-15,28.1,19.2,1.6
2021-09-16,27.7,19.3,0.6
2021-09-17,28.6,19.4,0.1
2021-09-18,28.3,19.1,0.0
2021-09-19,28.9,20.4,4.1
2021-09-20,27.9,20.2,1.4
2021-09-21,28.4,20.1,1.0
2021-09-22,27.9,19.6,1.7
2021-09-23,28.5,19.9,1.9
2021-09-24,28.2,19.9,5.7
2021-09-25,27.6,19.7,7.5
2021-09-26,27.6,19.6,3.7
2021-09-27,26.7,19.6,5.9
2021-09-28,27.0,19.0,0.5
2021-09-29,27.5,18.8,0.4
2021-09-30,26.5,19.1,5.7
2021-10-01,27.7,19.5,12.3
2021-10-02,27.9,20.2,12.4
2021-10-03,28.2,20.6,2.0
2021-10-04,28.4,19.7,1.8
2021-10-05,28.3,19.8,5.3
2021-10-06,23.8,20.2,55.6
2021-10-07,27.6,19.5,5.5
2021-10-08,26.4,20.2,9.7
2021-10-09,25.5,19.9,9.9
2021-10-10,27.0,19.6,7.4
2021-10-11,26.0,19.5,17.7
2021-10-12,24.6,19.8,30.1
2021-10-13,25.6,19.5,10.9
2021-10-14,26.9,19.0,18.6
2021-10-15,27.3,19.1,13.9
2021-10-16,27.7,19.9,11.2
2021-10-17,27.4,19.7,5.5
2021-10-18,26.8,20.0,5.8
2021-10-19,26.8,19.6,0.7
2021-10-20,28.1,20.4,11.9
2021-10-21,28.1,19.3,7.0
2021-10-22,27.7,18.1,3.0
2021-10-23,27.5,18.8,9.5
2021-10-24,26.4,17.9,13.1
2021-10-25,26.8,18.0,0.9
2021-10-26,26.4,17.9,0.5
2021-10-27,26.8,18.1,0.0
2021-10-28,26.9,17.2,0.0
2021-10-29,26.0,18.7,7.1
2021-10-30,27.4,19.3,2.6
2021-10-31,27.3,19.2,4.6
2021-11-01,23.9,18.8,4.9
2021-11-02,25.5,19.4,0.5
2021-11-03,25.6,19.2,7.8
2021-11-04,26.6,19.4,2.8
2021-11-05,25.8,18.5,11.0
2021-11-06,26.3,18.8,0.5
2021-11-07,24.1,18.9,1.0
2021-11-08,24.3,19.1,3.6
2021-11-09,23.8,17.8,0.0
2021-11-10,22.3,17.2,1.9
2021-11-11,19.1,17.2,20.4
2021-11-12,23.6,17.6,5.7
2021-11-13,25.6,19.3,18.9
2021-11-14,25.6,19.0,11.9
2021-11-15,26.3,19.0,17.8
2021-11-16,25.7,19.6,25.4
2021-11-17,26.5,19.2,13.3
2021-11-18,21.1,19.4,69.6
2021-11-19,22.4,19.2,31.4
2021-11-20,24.8,19.7,7.5
2021-11-21,26.6,19.4,17.9
2021-11-22,26.4,18.4,8.8
2021-11-23,27.0,19.2,1.0
2021-11-24,26.5,18.6,0.4
2021-11-25,26.2,18.6,0.0
2021-11-26,25.5,18.0,0.0
2021-11-27,21.7,18.6,5.1
2021-11-28,23.9,19.4,4.4
2021-11-29,24.1,19.3,1.4
2021-11-30,25.0,19.3,1.4
2021-12-01,25.5,18.6,1.0
2021-12-02,25.9,19.3,3.9
2021-12-03,26.4,18.4,1.8
2021-12-04,25.1,18.2,4.2
2021-12-05,26.7,17.8,1.2
2021-12-06,25.8,18.1,0.7
2021-12-07,26.6,17.9,0.1
2021-12-08,26.8,17.3,0.0
2021-12-09,26.6,19.1,0.5
2021-12-10,26.1,17.7,0.0
2021-12-11,25.4,18.7,2.3
2021-12-12,25.2,17.2,0.4
2021-12-13,25.1,18.2,1.2
2021-12-14,25.0,18.2,0.8
2021-12-15,25.3,17.5,0.0
2021-12-16,25.6,17.3,0.0
2021-12-17,25.8,16.9,0.0
2021-12-18,25.3,15.8,0.0
2021-12-19,24.2,14.1,0.0
2021-12-20,24.4,13.2,0.0
2021-12-21,24.9,14.4,0.0
2021-12-22,25.5,13.8,0.0
2021-12-23,26.2,14.3,0.0
2021-12-24,26.6,13.6,0.0
2021-12-25,27.7,13.0,0.0
2021-12-26,27.7,14.5,0.0
2021-12-27,26.1,15.4,0.0
2021-12-28,26.1,15.5,0.0
2021-12-29,26.1,16.8,0.0
2021-12-30,26.0,15.2,0.6
2021-12-31,26.2,18.0,2.4
2022-01-01,25.9,18.1,2.3
2022-01-02,27.0,16.2,0.0
2022-01-03,26.9,15.6,0.0
2022-01-04,26.5,16.3,0.0
2022-01-05,26.4,14.8,0.0
2022-01-06,27.0,16.1,0.0
2022-01-07,26.3,17.3,0.1
2022-01-08,27.0,17.8,0.0
2022-01-09,27.0,17.1,0.0
2022-01-10,27.0,17.1,0.2
2022-01-11,27.9,16.3,0.1
2022-01-12,27.1,18.1,0.2
2022-01-13,27.4,17.1,0.0
2022-01-14,27.3,17.6,0.0
2022-01-15,28.2,16.2,0.0
2022-01-16,27.0,18.2,0.5
2022-01-17,26.8,17.3,0.2
2022-01-18,27.3,16.0,0.0
2022-01-19,27.1,15.8,0.0
2022-01-20,28.2,13.8,0.0
2022-01-21,30.2,15.2,0.0
2022-01-22,29.2,14.4,0.0
2022-01-23,28.5,14.5,0.0
2022-01-24,27.5,13.8,0.0
2022-01-25,27.6,14.2,0.0
2022-01-26,27.4,16.8,0.0
2022-01-27,25.2,17.4,2.3
2022-01-28,26.6,17.1,0.0
2022-01-29,27.9,16.0,0.0
2022-01-30,28.2,17.1,0.2
2022-01-31,29.7,17.9,0.0
2022-02-01,29.5,18.2,0.0
2022-02-02,29.9,16.7,0.0
2022-02-03,29.0,16.7,0.0
2022-02-04,29.4,15.5,0.0
2022-02-05,29.7,16.2,0.0
2022-02-06,28.3,17.6,0.0
2022-02-07,29.0,18.5,0.0
2022-02-08,28.8,16.2,0.0
2022-02-09,28.6,15.4,0.0
2022-02-10,28.9,15.9,0.0
2022-02-11,29.1,15.9,0.0
2022-02-12,28.8,16.3,0.0
2022-02-13,28.6,16.2,0.0
2022-02-14,28.3,15.9,0.0
2022-02-15,28.7,17.0,0.0
2022-02-16,29.5,16.0,0.0
2022-02-17,29.5,16.5,0.0
2022-02-18,29.4,15.2,0.0
2022-02-19,29.7,16.0,0.0
2022-02-20,30.8,16.0,0.0
2022-02-21,31.5,17.0,0.0
2022-02-22,31.4,18.7,0.0
2022-02-23,29.9,17.0,0.0
2022-02-24,29.0,15.9,0.0
2022-02-25,30.7,14.7,0.0
2022-02-26,29.7,15.7,0.0
2022-02-27,30.0,17.4,0.0
2022-02-28,29.4,16.0,0.0
2022-03-01,30.1,17.0,0.0
2022-03-02,30.2,17.3,0.0
2022-03-03,30.5,16.4,0.0
2022-03-04,31.3,16.1,0.0
2022-03-05,30.9,15.9,0.0
2022-03-06,30.7,17.3,0.0
2022-03-07,27.8,17.7,3.4
2022-03-08,30.2,17.3,0.1
2022-03-09,31.8,17.6,0.0
2022-03-10,32.5,18.8,0.0
2022-03-11,32.4,18.2,0.0
2022-03-12,32.2,17.9,0.0
2022-03-13,31.9,18.6,0.0
2022-03-14,32.8,18.8,0.0
2022-03-15,33.1,17.8,0.0
2022-03-16,33.2,17.4,0.0
2022-03-17,33.8,18.4,0.0
2022-03-18,34.2,19.2,0.0
2022-03-19,32.3,19.2,0.0
2022-03-20,29.9,22.0,0.0
2022-03-21,33.0,19.8,0.2
2022-03-22,31.2,21.0,0.0
2022-03-23,32.9,20.9,0.0
2022-03-24,32.7,20.6,0.4
2022-03-25,32.2,20.3,0.0
2022-03-26,33.2,20.2,0.0
2022-03-27,34.2,20.8,0.0
2022-03-28,34.3,20.8,0.0
2022-03-29,34.0,21.2,0.1
2022-03-30,33.9,21.5,0.2
2022-03-31,32.3,21.7,0.0
2022-04-01,33.5,21.7,0.0
2022-04-02,32.8,20.3,0.0
2022-04-03,33.7,19.9,0.0
2022-04-04,32.9,19.7,0.0
2022-04-05,33.1,19.6,0.0
2022-04-06,33.8,18.9,0.0
2022-04-07,35.3,20.0,0.0
2022-04-08,33.2,19.4,0.1
2022-04-09,33.7,20.5,0.0
2022-04-10,34.1,20.3,0.0
2022-04-11,34.0,20.4,0.0
2022-04-12,33.3,20.9,0.0
2022-04-13,31.6,21.7,2.5
2022-04-14,32.2,20.9,12.8
2022-04-15,33.7,20.4,5.3
2022-04-16,33.8,20.2,4.2
2022-04-17,33.0,19.3,10.5
2022-04-18,31.7,19.2,0.2
2022-04-19,33.2,19.5,0.0
2022-04-20,34.4,20.6,0.0
2022-04-21,33.7,20.8,0.0
2022-04-22,33.4,20.1,0.0
2022-04-23,33.0,20.5,0.0
2022-04-24,33.2,20.3,0.0
2022-04-25,34.7,20.9,0.0
2022-04-26,34.7,21.5,0.0
2022-04-27,35.3,21.2,0.0
2022-04-28,34.9,21.9,0.0
2022-04-29,37.1,21.8,0.0
2022-04-30,34.7,21.8,0.0
2022-05-01,34.2,21.7,0.0
2022-05-02,34.2,21.7,0.0
2022-05-03,34.1,20.7,1.6
2022-05-04,33.3,21.3,0.7
2022-05-05,31.4,20.3,0.6
2022-05-06,31.0,20.3,10.7
2022-05-07,31.5,20.2,0.6
2022-05-08,33.0,19.7,0.1
2022-05-09,31.6,19.9,0.1
2022-05-10,27.2,21.4,4.9
2022-05-11,25.5,20.8,0.4
2022-05-12,24.8,20.3,20.6
2022-05-13,27.3,20.2,18.1
2022-05-14,28.8,20.3,14.6
2022-05-15,29.2,20.8,17.3
2022-05-16,27.6,21.0,25.1
2022-05-17,28.0,20.7,18.0
2022-05-18,27.3,20.5,13.4
2022-05-19,24.6,19.2,0.9
2022-05-20,26.2,18.5,4.9
2022-05-21,26.9,19.3,0.5
2022-05-22,27.8,19.8,0.6
2022-05-23,29.5,19.7,0.3
2022-05-24,29.5,20.2,0.4
2022-05-25,29.6,20.5,0.5
2022-05-26,29.5,19.9,3.6
2022-05-27,29.4,19.9,0.1
2022-05-28,29.5,19.2,0.3
2022-05-29,29.7,19.5,0.0
2022-05-30,29.9,19.5,6.2
2022-05-31,29.4,19.3,2.1
2022-06-01,29.2,19.4,4.8
2022-06-02,29.5,19.5,0.5
2022-06-03,29.8,19.7,8.7
2022-06-04,31.4,19.8,9.4
2022-06-05,30.3,20.3,15.1
2022-06-06,29.1,19.9,7.4
2022-06-07,27.3,19.9,1.3
2022-06-08,29.4,19.9,0.4
2022-06-09,29.6,20.0,0.7
2022-06-10,29.0,19.4,1.8
2022-06-11,28.5,19.3,1.6
2022-06-12,28.4,19.3,11.0
2022-06-13,28.8,19.3,0.1
2022-06-14,29.3,19.5,11.8
2022-06-15,27.7,20.6,0.5
2022-06-16,28.7,20.0,10.2
2022-06-17,28.2,19.5,7.7
2022-06-18,26.7,19.5,24.1
2022-06-19,27.6,20.0,3.0
2022-06-20,28.0,19.2,1.7
2022-06-21,27.0,19.8,7.1
2022-06-22,26.2,19.9,0.9
2022-06-23,26.8,19.7,0.9
2022-06-24,27.5,19.4,1.2
2022-06-25,27.9,19.6,10.2
2022-06-26,27.2,20.2,1.0
2022-06-27,27.9,19.7,0.5
2022-06-28,27.4,19.5,1.0
2022-06-29,27.7,19.9,3.0
2022-06-30,27.7,19.5,13.3
2022-07-01,27.3,19.6,6.3
2022-07-02,28.2,19.7,3.4
2022-07-03,28.1,20.0,4.9
2022-07-04,25.3,20.3,1.7
2022-07-05,24.1,19.8,10.3
2022-07-06,24.9,19.7,3.6
2022-07-07,24.1,19.8,15.2
2022-07-08,26.2,19.6,1.4
2022-07-09,23.7,19.5,11.4
2022-07-10,25.0,19.5,4.1
2022-07-11,24.1,19.3,5.0
2022-07-12,26.1,19.0,0.9
2022-07-13,26.3,19.7,3.3
2022-07-14,26.2,19.6,5.3
2022-07-15,27.0,19.7,1.7
2022-07-16,27.2,19.7,7.2
2022-07-17,27.7,19.8,5.0
2022-07-18,26.8,20.1,5.0
2022-07-19,27.5,18.9,1.8
2022-07-20,28.7,19.8,18.6
2022-07-21,28.0,20.0,10.0
2022-07-22,26.9,20.0,12.9
2022-07-23,27.0,19.3,1.6
2022-07-24,26.3,18.7,1.7
2022-07-25,27.4,18.7,0.3
2022-07-26,26.9,19.1,2.5
2022-07-27,28.4,18.3,5.6
2022-07-28,28.0,19.1,4.9
2022-07-29,29.0,18.7,5.0
2022-07-30,28.3,18.9,12.7
2022-07-31,28.2,19.3,9.9
2022-08-01,27.9,19.9,39.6
2022-08-02,27.6,19.7,25.0
2022-08-03,26.8,19.2,17.7
2022-08-04,25.0,19.7,17.6
2022-08-05,23.2,19.7,24.2
2022-08-06,25.0,19.6,5.2
2022-08-07,24.0,20.0,5.2
2022-08-08,25.9,19.8,3.7
2022-08-09,26.4,19.9,0.9
2022-08-10,26.5,19.4,2.5
2022-08-11,27.2,19.4,1.7
2022-08-12,26.7,20.0,1.0
2022-08-13,27.4,19.2,0.5
2022-08-14,26.2,18.7,0.0
2022-08-15,27.6,18.3,0.0
2022-08-16,27.7,18.6,0.3
2022-08-17,28.0,18.6,0.2
2022-08-18,28.3,19.3,0.9
2022-08-19,27.6,19.9,0.3
2022-08-20,27.1,19.1,0.3
2022-08-21,26.0,19.3,3.6
2022-08-22,27.3,19.4,4.4
2022-08-23,27.5,19.3,3.2
2022-08-24,25.8,19.2,8.0
2022-08-25,26.7,19.2,9.3
2022-08-26,26.1,19.1,20.2
2022-08-27,27.4,19.4,16.7
2022-08-28,27.0,19.3,4.2
2022-08-29,27.2,19.2,17.3
2022-08-30,28.0,19.3,9.3
2022-08-31,27.5,19.5,5.2
2022-09-01,27.1,19.5,12.5
2022-09-02,27.6,19.1,1.4
2022-09-03,27.9,19.0,1.6
2022-09-04,28.5,19.0,11.8
2022-09-05,28.7,19.3,5.8
2022-09-06,27.6,18.3,12.7
2022-09-07,26.3,19.8,8.1
2022-09-08,23.5,19.6,7.3
2022-09-09,26.2,19.4,3.0
2022-09-10,26.7,19.9,8.9
2022-09-11,26.9,19.5,2.6
2022-09-12,27.0,19.5,0.8
2022-09-13,27.0,18.6,1.2
2022-09-14,27.1,19.4,1.2
2022-09-15,26.4,18.7,0.8
2022-09-16,27.5,18.3,0.1
2022-09-17,27.2,18.6,0.4
2022-09-18,27.2,18.5,0.4
2022-09-19,27.4,18.9,0.4
2022-09-20,27.3,17.5,0.1
2022-09-21,27.0,17.9,0.9
2022-09-22,27.5,18.3,0.0
2022-09-23,27.1,17.5,0.4
2022-09-24,28.0,18.2,1.6
2022-09-25,27.8,18.3,0.6
2022-09-26,26.4,19.4,3.0
2022-09-27,27.6,19.9,1.2
2022-09-28,27.9,19.9,0.3
2022-09-29,27.9,18.8,0.0
2022-09-30,24.9,18.7,8.1
2022-10-01,22.9,19.5,6.0
2022-10-02,26.9,19.5,0.9
2022-10-03,26.8,18.6,0.7
2022-10-04,26.8,18.5,0.2
2022-10-05,27.3,19.0,1.2
2022-10-06,25.7,19.1,5.5
2022-10-07,26.8,17.7,1.1
2022-10-08,27.0,16.5,0.1
2022-10-09,26.1,18.8,15.9
2022-10-10,26.8,19.3,9.7
2022-10-11,25.9,19.7,6.5
2022-10-12,26.1,18.8,23.6
2022-10-13,26.4,18.7,21.9
2022-10-14,26.5,19.0,8.2
2022-10-15,27.4,18.8,7.8
2022-10-16,26.6,18.9,17.1
2022-10-17,27.3,19.5,2.7
2022-10-18,26.4,19.0,2.9
2022-10-19,27.2,18.2,6.5
2022-10-20,26.9,18.2,10.7
2022-10-21,27.1,18.1,2.7
2022-10-22,26.8,17.5,0.0
2022-10-23,25.7,16.1,0.0
2022-10-24,25.0,14.9,0.0
2022-10-25,25.1,13.8,0.0
2022-10-26,25.6,14.6,0.0
2022-10-27,27.1,15.4,0.0
2022-10-28,25.9,17.2,0.3
2022-10-29,26.0,18.1,1.0
2022-10-30,25.9,18.4,1.5
2022-10-31,26.4,17.7,0.0
2022-11-01,24.6,17.1,14.0
2022-11-02,23.7,17.5,9.9
2022-11-03,25.2,18.6,0.3
2022-11-04,26.7,18.9,1.3
2022-11-05,26.9,19.0,0.5
2022-11-06,26.2,17.8,0.4
2022-11-07,26.3,17.2,0.0
2022-11-08,27.1,17.1,0.0
2022-11-09,26.9,16.3,0.0
2022-11-10,27.2,16.6,0.3
2022-11-11,21.9,18.0,20.5
2022-11-12,23.1,18.6,3.0
2022-11-13,24.5,18.7,2.0
2022-11-14,26.6,18.4,1.5
2022-11-15,25.9,18.3,1.5
2022-11-16,26.8,18.0,0.0
2022-11-17,25.9,14.8,0.0
2022-11-18,25.8,13.4,0.0
2022-11-19,25.4,13.1,0.0
2022-11-20,24.7,13.0,0.0
2022-11-21,25.0,13.8,0.1
2022-11-22,24.7,16.7,1.8
2022-11-23,24.1,18.4,8.3
2022-11-24,26.4,19.2,3.7
2022-11-25,26.7,18.2,0.4
2022-11-26,27.3,18.0,0.0
2022-11-27,26.8,18.6,0.8
2022-11-28,27.3,18.8,0.9
2022-11-29,27.3,18.2,0.1
2022-11-30,26.1,15.8,0.0
2022-12-01,26.4,16.6,0.7
2022-12-02,26.9,19.0,0.0
2022-12-03,27.3,18.4,0.3
2022-12-04,27.7,19.2,0.0
2022-12-05,27.2,17.1,0.0
2022-12-06,27.1,17.9,0.0
2022-12-07,27.1,16.5,0.0
2022-12-08,25.7,16.0,0.2
2022-12-09,20.5,15.8,3.4
2022-12-10,18.5,16.6,32.5
2022-12-11,21.9,17.9,4.5
2022-12-12,23.9,18.4,4.0
2022-12-13,24.6,18.9,7.0
2022-12-14,25.1,17.8,0.1
2022-12-15,25.7,15.8,0.0
2022-12-16,26.0,15.2,0.0
2022-12-17,26.2,15.3,0.0
2022-12-18,26.0,16.6,0.0
2022-12-19,24.7,16.6,0.1
2022-12-20,26.4,14.9,0.0
2022-12-21,25.8,14.9,0.0
2022-12-22,25.8,14.3,0.0
2022-12-23,26.4,13.3,0.0
2022-12-24,26.7,12.9,0.0
2022-12-25,25.5,16.1,1.5
2022-12-26,26.4,19.1,0.8
2022-12-27,26.7,18.8,1.4
2022-12-28,27.0,18.5,0.0
2022-12-29,27.4,16.6,0.0
2022-12-30,27.2,15.8,0.0
2022-12-31,27.2,14.8,0.0
2023-01-01,27.5,14.9,0.0
2023-01-02,26.7,15.5,0.0
2023-01-03,26.5,14.9,0.0
2023-01-04,26.4,16.0,0.0
2023-01-05,25.1,15.8,0.1
2023-01-06,26.8,15.0,0.0
2023-01-07,26.6,15.3,0.0
2023-01-08,26.7,15.8,0.0
2023-01-09,26.1,14.5,0.0
2023-01-10,26.6,12.7,0.0
2023-01-11,27.2,11.9,0.0
2023-01-12,28.2,12.8,0.0
2023-01-13,28.4,12.3,0.0
2023-01-14,29.0,13.4,0.0
2023-01-15,28.4,12.0,0.0
2023-01-16,29.0,12.5,0.0
2023-01-17,28.6,14.1,0.0
2023-01-18,27.5,13.5,0.0
2023-01-19,27.1,13.7,0.0
2023-01-20,26.5,13.5,0.0
2023-01-21,26.6,16.6,0.0
2023-01-22,26.7,14.7,0.0
2023-01-23,27.4,14.9,0.0
2023-01-24,27.9,17.9,0.0
2023-01-25,27.8,16.1,0.0
2023-01-26,27.8,15.0,0.0
2023-01-27,28.3,15.3,0.0
2023-01-28,27.9,13.9,0.0
2023-01-29,27.7,13.5,0.0
2023-01-30,27.2,17.0,2.3
2023-01-31,29.1,17.5,0.0
2023-02-01,28.4,15.7,0.0
2023-02-02,29.0,17.3,0.0
2023-02-03,26.6,16.4,0.0
2023-02-04,29.2,17.0,0.0
2023-02-05,30.1,16.5,0.0
2023-02-06,29.4,15.9,0.0
2023-02-07,29.7,16.0,0.0
2023-02-08,30.9,17.0,0.0
2023-02-09,30.3,16.9,0.0
2023-02-10,30.2,16.3,0.0
2023-02-11,30.3,14.8,0.0
2023-02-12,31.0,16.1,0.0
2023-02-13,30.5,16.4,0.0
2023-02-14,30.5,15.6,0.0
2023-02-15,30.6,14.7,0.0
2023-02-16,30.5,15.7,0.0
2023-02-17,30.4,15.5,0.0
2023-02-18,30.2,14.8,0.0
2023-02-19,29.9,15.4,0.0
2023-02-20,30.0,16.4,0.0
2023-02-21,31.1,16.9,0.0
2023-02-22,31.1,16.7,0.0
2023-02-23,31.0,15.1,0.0
2023-02-24,31.4,14.2,0.0
2023-02-25,31.7,15.4,0.0
2023-02-26,30.5,16.4,0.0
2023-02-27,29.9,13.9,0.0
2023-02-28,30.7,14.2,0.0
2023-03-01,30.0,18.2,0.0
2023-03-02,30.1,15.2,0.0
2023-03-03,31.0,15.0,0.0
2023-03-04,31.0,16.2,0.0
2023-03-05,31.3,17.2,0.0
2023-03-06,31.2,16.8,0.0
2023-03-07,31.0,16.1,0.0
2023-03-08,30.8,16.2,0.0
2023-03-09,30.5,16.0,0.0
2023-03-10,30.4,16.5,0.0
2023-03-11,31.4,15.7,0.0
2023-03-12,31.2,15.3,0.0
2023-03-13,31.8,17.5,0.0
2023-03-14,32.7,18.0,0.0
2023-03-15,32.6,18.3,0.0
2023-03-16,30.7,20.0,1.2
2023-03-17,29.4,19.2,3.9
2023-03-18,30.0,18.9,12.4
2023-03-19,30.4,17.7,6.7
2023-03-20,31.4,17.0,0.0
2023-03-21,31.4,18.1,0.0
2023-03-22,31.7,18.1,0.0
2023-03-23,33.6,19.3,0.0
2023-03-24,33.0,19.9,0.0
2023-03-25,30.8,19.6,1.3
2023-03-26,31.0,20.7,0.4
2023-03-27,35.5,20.2,0.0
2023-03-28,34.7,20.4,0.0
2023-03-29,32.3,21.3,5.7
2023-03-30,32.2,20.9,0.6
2023-03-31,31.4,19.8,0.2
2023-04-01,29.7,21.5,1.5
2023-04-02,33.8,20.1,0.0
2023-04-03,32.9,19.7,0.0
2023-04-04,31.1,20.9,0.6
2023-04-05,32.5,19.1,0.0
2023-04-06,31.2,20.6,0.2
2023-04-07,32.1,20.3,0.0
2023-04-08,32.2,19.5,0.0
2023-04-09,32.4,18.3,0.0
2023-04-10,32.9,19.4,0.0
2023-04-11,33.6,18.8,0.0
2023-04-12,34.7,18.6,0.0
